x_m y_m wss_mag_dyn_cm2 wss_x_dyn_cm2 wss_y_dyn_cm2 pressure_Pa normal_x normal_y
-3.9839867180e-04 1.1863955642e-06 5.0311157859e-01 4.0425157446e-01 2.9950279641e-01 2.3665659249e+01 -5.9530094149e-01 8.0350282455e-01
-3.8061697459e-04 1.7160254357e-05 4.7134859251e+00 3.4724837539e+00 3.1872882117e+00 2.3989295585e+01 -6.7620615876e-01 7.3671244788e-01
-3.6548724000e-04 3.0130318759e-05 8.3437927357e+00 6.5329485526e+00 5.1903237302e+00 2.3999968447e+01 -6.2205808493e-01 7.8297109715e-01
-3.4936662451e-04 4.1841357304e-05 1.1930218234e+01 9.9724322260e+00 6.5483358661e+00 2.3865861519e+01 -5.4888651133e-01 8.3589688220e-01
-3.3202359007e-04 5.1621294266e-05 1.5982145793e+01 1.4567891575e+01 6.5730905379e+00 2.3458474169e+01 -4.1127709777e-01 9.1151036683e-01
-3.1280207520e-04 5.6396360856e-05 8.7373039757e+00 8.3086616037e+00 2.7030766022e+00 2.3060461670e+01 -3.0937193095e-01 9.5094111718e-01
-2.9442000945e-04 6.4071139696e-05 1.1552053286e+01 1.0491137623e+01 4.8359038979e+00 2.3275379022e+01 -4.1861855881e-01 9.0816215635e-01
-2.7631452051e-04 7.2408385598e-05 1.3608835230e+01 1.2401848494e+01 5.6030839947e+00 2.3176005098e+01 -4.1172399401e-01 9.1130859359e-01
-2.5803249529e-04 8.0349079020e-05 1.5115163782e+01 1.3959358588e+01 5.7969374644e+00 2.2998472156e+01 -3.8351800537e-01 9.2353339927e-01
-2.3949069706e-04 8.7661655148e-05 1.6259891089e+01 1.5236729054e+01 5.6768077267e+00 2.2785945038e+01 -3.4912950496e-01 9.3707448411e-01
-2.2069116240e-04 9.4283854303e-05 1.7080819940e+01 1.6207663472e+01 5.3912943329e+00 2.2562350896e+01 -3.1563439881e-01 9.4888088098e-01
-2.0167367657e-04 1.0025171402e-04 1.7742413002e+01 1.7015256587e+01 5.0273514308e+00 2.2331259938e+01 -2.8335218159e-01 9.5901592332e-01
-1.8246960922e-04 1.0558914352e-04 1.8262530726e+01 1.7671153649e+01 4.6098109731e+00 2.2093908136e+01 -2.5241906734e-01 9.6761801060e-01
-1.6310826105e-04 1.1032483211e-04 1.8656503328e+01 1.8186727651e+01 4.1602949150e+00 2.1852183726e+01 -2.2299435440e-01 9.7481973611e-01
-1.4361600496e-04 1.1448949448e-04 1.8933293449e+01 1.8569375376e+01 3.6943062935e+00 2.1606400535e+01 -1.9512222231e-01 9.8077893450e-01
-1.2401609451e-04 1.1811435316e-04 1.9088894568e+01 1.8814834992e+01 3.2230234368e+00 2.1357074278e+01 -1.6884285390e-01 9.8564298338e-01
-1.0432906290e-04 1.2123211046e-04 1.9107680513e+01 1.8907776153e+01 2.7567109980e+00 2.1106352755e+01 -1.4427240376e-01 9.8953801014e-01
-8.4573167050e-05 1.2387935633e-04 1.8964646231e+01 1.8823686860e+01 2.3079470703e+00 2.0856054224e+01 -1.2169734369e-01 9.9256725542e-01
-6.4764785656e-05 1.2610096578e-04 1.8622778094e+01 1.8526245388e+01 1.8936989677e+00 2.0610553413e+01 -1.0168724334e-01 9.9481641751e-01
-4.4918735019e-05 1.2795751131e-04 1.8029975354e+01 1.7964273509e+01 1.5378194236e+00 2.0375699759e+01 -8.5292375248e-02 9.9635596587e-01
-2.5048713130e-05 1.2953877121e-04 1.7113303107e+01 1.7065752157e+01 1.2748515744e+00 2.0162367993e+01 -7.4494769740e-02 9.9722140434e-01
-5.1688072472e-06 1.3099194859e-04 1.5761493408e+01 1.5718999653e+01 1.1566003468e+00 1.9989979956e+01 -7.3381393304e-02 9.9730395122e-01
1.4696358681e-05 1.3262600013e-04 1.3912722277e+01 1.3842072869e+01 1.4003070485e+00 1.9916484778e+01 -1.0064939274e-01 9.9492195661e-01
3.4487836673e-05 1.3497952934e-04 1.1455006508e+01 1.1331546167e+01 1.6772702762e+00 1.9943151715e+01 -1.4642246384e-01 9.8922215002e-01
5.7623827707e-05 1.4073017786e-04 5.2111221633e+00 4.7420330413e+00 2.1607676497e+00 2.0723140503e+01 -4.1464536466e-01 9.0998308862e-01
7.3265492742e-05 1.5230800783e-04 2.6160655948e+01 2.4074448244e+01 1.0237229183e+01 2.0492283415e+01 -3.9132157862e-01 9.2025399869e-01
9.2290959110e-05 1.5815647487e-04 2.6942578236e+01 2.6265841132e+01 6.0006759321e+00 1.9563890958e+01 -2.2272092446e-01 9.7488224407e-01
1.1187725180e-04 1.6183468757e-04 2.6031775923e+01 2.5710962602e+01 4.0742802742e+00 1.9091572438e+01 -1.5651180643e-01 9.8767608782e-01
1.3158826891e-04 1.6480007437e-04 2.6093316071e+01 2.5792620709e+01 3.9499190547e+00 1.8930258275e+01 -1.5137666075e-01 9.8847615377e-01
1.5131282091e-04 1.6762807682e-04 3.2867233599e+01 3.2764860239e+01 2.5920991538e+00 1.8424538628e+01 -7.8865753820e-02 9.9688524559e-01
1.7122855294e-04 1.6754284607e-04 3.1262778409e+01 3.1203957368e+01 -1.9168616019e+00 1.7514214731e+01 6.1314499206e-02 9.9811849607e-01
1.9104910441e-04 1.6548730644e-04 2.9712301988e+01 2.9410926287e+01 -4.2211733403e+00 1.6963228846e+01 1.4206820266e-01 9.8985687137e-01
2.1066151307e-04 1.6195293327e-04 2.8359169339e+01 2.7717612168e+01 -5.9980381214e+00 1.6485620560e+01 2.1150260255e-01 9.7737743432e-01
2.2998659946e-04 1.5708496921e-04 2.7044168069e+01 2.5989660081e+01 -7.4782748953e+00 1.6047073995e+01 2.7652079651e-01 9.6100793394e-01
2.4894403484e-04 1.5093900735e-04 2.5674646306e+01 2.4144554562e+01 -8.7308618103e+00 1.5633147777e+01 3.4005772489e-01 9.4040456387e-01
2.6744324038e-04 1.4352767088e-04 2.4183768039e+01 2.2125991576e+01 -9.7619226255e+00 1.5240443996e+01 4.0365598156e-01 9.1491084186e-01
2.8537843138e-04 1.3484083202e-04 2.2496718223e+01 1.9879404137e+01 -1.0531458681e+01 1.4867510253e+01 4.6813311065e-01 8.8365796025e-01
3.0262512876e-04 1.2485779828e-04 2.0544097545e+01 1.7373398184e+01 -1.0964715202e+01 1.4520457180e+01 5.3371607967e-01 8.4566373122e-01
3.1903843783e-04 1.1355804725e-04 1.8264699161e+01 1.4609596106e+01 -1.0961703201e+01 1.4206116289e+01 6.0015788401e-01 7.9988156265e-01
3.3445374412e-04 1.0093200401e-04 1.5611142446e+01 1.1636600286e+01 -1.0406598977e+01 1.3934502929e+01 6.6661354301e-01 7.4540350433e-01
3.4869167158e-04 8.6992968574e-05 1.2585917719e+01 8.5800163219e+00 -9.2080749748e+00 1.3726934224e+01 7.3161728692e-01 6.8171558988e-01
3.6156989737e-04 7.1789744251e-05 9.2699435710e+00 5.6464841851e+00 -7.3518072715e+00 1.3602306009e+01 7.9308004576e-01 6.0911742793e-01
3.7292574473e-04 5.5418491977e-05 5.8748383225e+00 3.1102730244e+00 -4.9839669972e+00 1.3582645743e+01 8.4835815449e-01 5.2942274385e-01
3.8265870561e-04 3.8032760370e-05 2.7632734580e+00 1.2365558629e+00 -2.4711555600e+00 1.3678639508e+01 8.9428556296e-01 4.4749673952e-01
3.9085404274e-04 1.9868227262e-05 5.1499423576e-01 1.9576985403e-01 -4.7633310521e-01 1.3875858183e+01 9.2492900335e-01 3.8013989368e-01
3.9893623269e-04 1.6839771423e-06 7.1704994317e-02 -3.8295183050e-02 6.0622480691e-02 1.4064925100e+01 8.4544293280e-01 5.3406577065e-01
