x_m y_m sigma_xx_Pa sigma_xy_Pa sigma_yy_Pa von_mises_Pa sigma_max_principal_Pa sigma_min_principal_Pa sigma_tension_Pa sigma_comp_mag_Pa is_surface wss_mag_dyn_cm2 wss_x_dyn_cm2 wss_y_dyn_cm2 pressure_Pa normal_x normal_y
3.9434012774e-04 1.1250587032e-05 -3.7148287788e+00 -1.7105821637e+01 4.0565089756e+01 4.8601903675e+01 4.6485452659e+01 -9.6351916818e+00 4.6485452659e+01 9.7664604544e+00 1.0000000000e+00 6.7994742396e-02 2.5847331333e-02 -6.2890384452e-02 1.3963865141e+01 9.2493010835e-01 3.8013720506e-01
3.9228666175e-04 1.6342874418e-05 -5.6030000494e+00 -1.4113617900e+01 3.2869198464e+01 4.1205944021e+01 3.7423362080e+01 -1.0157163665e+01 3.7423362080e+01 1.0179849206e+01 1.0000000000e+00 2.9130408782e-01 1.1165653024e-01 -2.6905555344e-01 1.3916965493e+01 9.2362436605e-01 3.8329887874e-01
3.9026192201e-04 2.1259099599e-05 -6.3309516884e+00 -1.2649801918e+01 2.7404641249e+01 3.6459506778e+01 3.1586750833e+01 -1.0513061273e+01 3.1586750833e+01 1.0503077417e+01 1.0000000000e+00 5.9397108231e-01 2.3199464820e-01 -5.4679075507e-01 1.3869816622e+01 9.2056797267e-01 3.9058239552e-01
3.8821128991e-04 2.6033473628e-05 -6.6835044057e+00 -1.1792604799e+01 2.3401586807e+01 3.3074249918e+01 2.7454468294e+01 -1.0736385893e+01 2.7454468294e+01 1.0738714216e+01 1.0000000000e+00 1.3947806954e+00 5.7913406471e-01 -1.2688644228e+00 1.3780463878e+01 9.0972324678e-01 4.1521514215e-01
3.8610859455e-04 3.0684089777e-05 -6.8885301340e+00 -1.1261817341e+01 2.0284969013e+01 3.0529977214e+01 2.4324710003e+01 -1.0928271123e+01 2.4324710003e+01 1.0927969428e+01 1.0000000000e+00 1.8800119499e+00 8.0821867154e-01 -1.6974178952e+00 1.3740616104e+01 9.0287612014e-01 4.2990081609e-01
3.8394031232e-04 3.5223085311e-05 -7.0116221695e+00 -1.0865616440e+01 1.7670018926e+01 2.8452326933e+01 2.1756156992e+01 -1.1097760235e+01 2.1756156992e+01 1.1097781357e+01 1.0000000000e+00 2.4092469081e+00 1.0732284774e+00 -2.1570005330e+00 1.3704209974e+01 8.9530073725e-01 4.4546222049e-01
3.8170035677e-04 3.9656013972e-05 -7.0697497224e+00 -1.0564643825e+01 1.5415239683e+01 2.6705134893e+01 1.9590961800e+01 -1.1245471839e+01 1.9590961800e+01 1.1245474812e+01 1.0000000000e+00 2.9701126787e+00 1.3709234693e+00 -2.6347937615e+00 1.3671752096e+01 8.8710229089e-01 4.6157288210e-01
3.7938490538e-04 4.3988967972e-05 -7.0871561519e+00 -1.0313708389e+01 1.3441809922e+01 2.5191454798e+01 1.7721620094e+01 -1.1366966324e+01 1.7721620094e+01 1.1366964629e+01 1.0000000000e+00 4.1897921070e+00 2.0721149651e+00 -3.6415240589e+00 1.3622049466e+01 8.6914194449e-01 4.9456271628e-01
3.7699280766e-04 4.8225450049e-05 -7.0810062244e+00 -1.0098857244e+01 1.1701631392e+01 2.3875505552e+01 1.6094842141e+01 -1.1474216974e+01 1.6094842141e+01 1.1474217316e+01 1.0000000000e+00 4.8324232402e+00 2.4701899105e+00 -4.1533692562e+00 1.3603814581e+01 8.5947961297e-01 5.1117002541e-01
3.7452395435e-04 5.2368464471e-05 -7.0538197601e+00 -9.9042320180e+00 1.0138088753e+01 2.2704715188e+01 1.4650707922e+01 -1.1566438929e+01 1.4650707922e+01 1.1566438893e+01 1.0000000000e+00 5.4972561046e+00 2.9010454447e+00 -4.6694496471e+00 1.3591204441e+01 8.4941460946e-01 5.2772608543e-01
